name,Afghanistan,Algeria,Angola,Argentina,Australia,Austria,Bahrain,Bangladesh,Belgium,Bolivia,Bosnia-Herzegovina,Botswana,Brazil,Brunei,Cambodia,Cameroon,Canada,Chad,Chile,China,Colombia,Congo,Congo Dem Rep,CoteDIvore,Cuba,Czech,Denmark,Ecuador,Egypt,Eritrea,Ethiopia,Finland,France,Gabon,Gambia,Germany,Ghana,Greece,Hong Kong,Hungary,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kenya,Kuwait,Lebanon,Lesotho,Liberia,Libya,Madagascar,Malawi,Malaysia,Mali,Mauritania,Mauritius,Mexico,Mongolia,Morocco,Mozambique,Namibia,Netherlands,New Zealand,Niger,Nigeria,North Korea,Norway,Oman,Pakistan,Palestine,Paraguay,Peru,Philippines,Portugal,Qatar,Romania,Russia,Rwanda,Saudi Arabia,Senegal,Seychelles,Sierra Leone,Singapore,Slovakia,Somalia,South Africa,South Korea,South Sudan,Spain,Sri Lanka,Sudan,Swaziland,Sweden,Switzerland,Syria,Taiwan,Tanzania,Thailand,Togo,Tunisia,Turkey,UAE,UK,USA,Uganda,Ukraine,Uruguay,Venezuela,Vietnam,Yemen,Zambia,Zimbabwe
Interest > Computing > Computer Peripherals,6.0,501.0,13.0,5.0,1437.0,44.0,1785.0,4.0,31.0,,2.0,81.0,21.0,30.0,5.0,8.0,774.0,1.0,5.0,42.0,3.0,2.0,32.0,6.0,1.0,22.0,30.0,,2759.0,,11.0,16.0,199.0,1.0,,280.0,12.0,16.0,64.0,7.0,64682.0,82.0,3.0,252.0,197.0,125.0,306.0,3.0,81.0,704.0,68.0,2408.0,349.0,38.0,5.0,83.0,3.0,15.0,485.0,23.0,2.0,19.0,16.0,,358.0,44.0,115.0,180.0,263.0,1.0,46.0,,145.0,2241.0,407.0,105.0,1.0,42.0,51.0,13.0,3292.0,7.0,39.0,13.0,8871.0,2.0,11.0,1.0,523.0,1.0,9.0,41082.0,32.0,3.0,47.0,20.0,80.0,23.0,61.0,52.0,117.0,13.0,31.0,300.0,4.0,82.0,94.0,16888.0,1137.0,5247.0,26.0,8.0,2.0,3.0,27.0,51.0,36.0,56.0
Interest > Computing > Data Storage and Warehousing,1.0,252.0,2.0,1.0,379.0,9.0,358.0,8.0,13.0,,1.0,19.0,1.0,8.0,1.0,5.0,222.0,1.0,2.0,22.0,,1.0,8.0,2.0,,5.0,11.0,,485.0,,5.0,9.0,329.0,,,90.0,4.0,5.0,22.0,5.0,16157.0,60.0,4.0,57.0,48.0,25.0,64.0,2.0,40.0,390.0,41.0,510.0,254.0,8.0,2.0,22.0,2.0,4.0,138.0,19.0,1.0,3.0,7.0,,119.0,9.0,8.0,53.0,63.0,1.0,45.0,,299.0,545.0,120.0,27.0,,26.0,68.0,5.0,1169.0,4.0,11.0,5.0,2005.0,,3.0,,162.0,,5.0,9291.0,15.0,2.0,20.0,15.0,18.0,10.0,28.0,14.0,48.0,7.0,11.0,257.0,2.0,31.0,38.0,8805.0,408.0,3479.0,12.0,7.0,,,12.0,41.0,6.0,15.0
Interest > Computing > Desktops,2.0,280.0,5.0,2.0,660.0,15.0,804.0,,7.0,,3.0,11.0,5.0,15.0,1.0,5.0,344.0,,2.0,16.0,1.0,2.0,10.0,4.0,,8.0,16.0,,1489.0,,3.0,7.0,376.0,1.0,,119.0,3.0,2.0,34.0,2.0,29109.0,36.0,4.0,86.0,88.0,42.0,124.0,,43.0,125.0,20.0,1059.0,184.0,4.0,2.0,36.0,1.0,1.0,238.0,18.0,2.0,4.0,7.0,,259.0,6.0,,70.0,97.0,1.0,16.0,,145.0,1007.0,17.0,53.0,1.0,2.0,25.0,3.0,1677.0,5.0,41.0,4.0,2901.0,,7.0,,255.0,,6.0,853.0,10.0,1.0,19.0,12.0,28.0,1.0,22.0,25.0,59.0,3.0,16.0,256.0,3.0,26.0,35.0,7487.0,461.0,2692.0,11.0,3.0,,3.0,10.0,25.0,6.0,3.0
Interest > Computing > Information and Network Security,5.0,1283.0,14.0,2.0,1132.0,29.0,1506.0,8.0,22.0,,1.0,88.0,16.0,27.0,3.0,8.0,648.0,,3.0,34.0,1.0,2.0,36.0,5.0,1.0,21.0,23.0,,873.0,,9.0,9.0,212.0,2.0,,219.0,18.0,10.0,53.0,6.0,61285.0,87.0,124.0,105.0,161.0,111.0,264.0,3.0,67.0,611.0,58.0,2036.0,345.0,49.0,3.0,28.0,3.0,13.0,412.0,22.0,,20.0,16.0,,177.0,44.0,120.0,168.0,245.0,1.0,72.0,,207.0,1764.0,381.0,37.0,,27.0,77.0,15.0,2771.0,10.0,26.0,8.0,6571.0,3.0,8.0,2.0,475.0,1.0,10.0,46404.0,31.0,3.0,42.0,20.0,22.0,38.0,43.0,46.0,38.0,14.0,35.0,289.0,5.0,31.0,60.0,13495.0,953.0,4892.0,27.0,11.0,1.0,2.0,29.0,45.0,30.0,62.0
Interest > Computing > Laptops,,147.0,1.0,2.0,451.0,17.0,593.0,1.0,12.0,,1.0,8.0,4.0,10.0,2.0,3.0,261.0,,4.0,17.0,2.0,1.0,8.0,2.0,,5.0,11.0,,1163.0,,4.0,8.0,70.0,1.0,,100.0,1.0,3.0,16.0,1.0,20922.0,21.0,3.0,112.0,57.0,39.0,90.0,,37.0,213.0,12.0,780.0,120.0,3.0,1.0,51.0,1.0,1.0,170.0,7.0,2.0,3.0,1.0,,120.0,6.0,,52.0,62.0,1.0,11.0,,85.0,754.0,32.0,67.0,1.0,25.0,21.0,4.0,1348.0,3.0,35.0,3.0,2354.0,1.0,5.0,,163.0,,4.0,654.0,9.0,1.0,18.0,8.0,46.0,1.0,23.0,23.0,104.0,3.0,10.0,244.0,1.0,41.0,46.0,6545.0,338.0,2208.0,9.0,2.0,,4.0,6.0,27.0,5.0,5.0
Interest > Computing > Programming Languages,1.0,1278.0,2.0,2.0,337.0,15.0,781.0,1.0,13.0,,,4.0,10.0,6.0,5.0,,219.0,1.0,,2.0,1.0,,2.0,3.0,1.0,12.0,7.0,,579.0,,3.0,8.0,44.0,,,126.0,3.0,4.0,10.0,3.0,27529.0,23.0,3.0,162.0,48.0,89.0,132.0,,13.0,190.0,11.0,909.0,263.0,2.0,2.0,29.0,,4.0,128.0,13.0,5.0,7.0,1.0,,227.0,7.0,2.0,66.0,72.0,1.0,7.0,,64.0,723.0,24.0,49.0,,39.0,8.0,2.0,1080.0,7.0,39.0,,2658.0,1.0,3.0,,156.0,,6.0,60.0,6.0,2.0,18.0,5.0,24.0,1.0,41.0,12.0,256.0,1.0,8.0,233.0,1.0,64.0,95.0,5118.0,231.0,1517.0,2.0,7.0,,7.0,7.0,24.0,2.0,4.0
Interest > Consumer Electronics,4.0,3177.0,34.0,9.0,3314.0,79.0,2688.0,24.0,111.0,2.0,2.0,92.0,51.0,53.0,8.0,11.0,1610.0,3.0,8.0,75.0,11.0,4.0,40.0,32.0,1.0,28.0,73.0,3.0,8218.0,,25.0,35.0,689.0,9.0,6.0,765.0,53.0,40.0,124.0,27.0,85512.0,164.0,131.0,670.0,323.0,258.0,503.0,2.0,152.0,1701.0,233.0,4290.0,11619.0,56.0,14.0,286.0,5.0,29.0,828.0,24.0,9.0,29.0,32.0,2.0,2030.0,52.0,66.0,364.0,444.0,2.0,183.0,,233.0,3988.0,229.0,430.0,8.0,44.0,231.0,30.0,5814.0,27.0,211.0,12.0,19451.0,14.0,14.0,3.0,948.0,7.0,17.0,40881.0,64.0,4.0,100.0,43.0,203.0,35.0,220.0,134.0,383.0,28.0,80.0,380.0,12.0,168.0,346.0,34413.0,1958.0,8272.0,57.0,38.0,,20.0,47.0,152.0,42.0,80.0
Interest > Consumer Electronics > Cameras and Camcorders,1.0,2300.0,20.0,3.0,1331.0,40.0,1415.0,13.0,61.0,1.0,,38.0,33.0,18.0,1.0,7.0,950.0,,6.0,34.0,4.0,2.0,27.0,29.0,,19.0,33.0,2.0,3101.0,,6.0,17.0,390.0,8.0,5.0,389.0,30.0,21.0,53.0,22.0,45643.0,61.0,3.0,295.0,148.0,134.0,258.0,,68.0,551.0,89.0,2087.0,8491.0,25.0,9.0,130.0,3.0,13.0,490.0,22.0,4.0,15.0,16.0,,1130.0,22.0,32.0,197.0,171.0,2.0,89.0,,121.0,1807.0,107.0,214.0,8.0,42.0,84.0,13.0,2955.0,19.0,69.0,7.0,8127.0,10.0,9.0,3.0,430.0,4.0,8.0,27800.0,23.0,1.0,49.0,18.0,100.0,16.0,115.0,69.0,207.0,11.0,38.0,286.0,8.0,107.0,138.0,16949.0,868.0,5408.0,25.0,23.0,,17.0,21.0,85.0,18.0,33.0
Interest > Consumer Electronics > Home Entertainment Systems,1.0,478.0,12.0,,1515.0,28.0,1168.0,7.0,29.0,,2.0,26.0,9.0,34.0,2.0,3.0,527.0,2.0,2.0,35.0,,2.0,10.0,3.0,,8.0,26.0,1.0,1044.0,,11.0,8.0,331.0,1.0,,220.0,11.0,8.0,55.0,15.0,39246.0,53.0,2.0,192.0,151.0,70.0,198.0,1.0,77.0,309.0,47.0,1710.0,360.0,9.0,2.0,69.0,2.0,10.0,240.0,18.0,1.0,4.0,15.0,1.0,367.0,12.0,8.0,94.0,174.0,,34.0,,105.0,1777.0,19.0,69.0,,25.0,35.0,5.0,2563.0,4.0,54.0,4.0,5299.0,1.0,7.0,,412.0,1.0,9.0,2289.0,18.0,1.0,30.0,14.0,36.0,6.0,59.0,46.0,85.0,9.0,26.0,293.0,4.0,36.0,66.0,13465.0,797.0,4559.0,18.0,3.0,,,21.0,74.0,11.0,5.0
Interest > Consumer Electronics > Smartphones,2.0,1985.0,15.0,5.0,1578.0,44.0,1818.0,13.0,59.0,1.0,1.0,66.0,19.0,36.0,5.0,3.0,747.0,1.0,2.0,52.0,5.0,1.0,22.0,10.0,1.0,17.0,48.0,1.0,5059.0,,18.0,22.0,329.0,3.0,,453.0,22.0,17.0,85.0,21.0,54896.0,102.0,8.0,464.0,187.0,160.0,322.0,1.0,95.0,1081.0,108.0,2921.0,1388.0,26.0,4.0,212.0,4.0,22.0,452.0,22.0,8.0,21.0,16.0,1.0,1181.0,30.0,40.0,251.0,212.0,,75.0,,176.0,2690.0,133.0,307.0,,43.0,130.0,19.0,4205.0,14.0,138.0,5.0,14605.0,4.0,9.0,,548.0,5.0,13.0,23676.0,42.0,3.0,64.0,24.0,153.0,22.0,138.0,62.0,258.0,16.0,43.0,312.0,5.0,86.0,235.0,24152.0,1148.0,5818.0,34.0,21.0,,7.0,30.0,121.0,28.0,54.0
Interest > Consumer Electronics > Tablets and E-readers,1.0,1161.0,7.0,2.0,813.0,25.0,911.0,4.0,32.0,,1.0,27.0,5.0,24.0,2.0,,323.0,2.0,3.0,33.0,,1.0,6.0,2.0,,4.0,17.0,1.0,2515.0,,10.0,11.0,120.0,1.0,,218.0,6.0,7.0,50.0,4.0,26754.0,44.0,4.0,315.0,91.0,79.0,162.0,,61.0,427.0,43.0,1404.0,430.0,9.0,1.0,121.0,2.0,8.0,289.0,19.0,3.0,1.0,10.0,1.0,858.0,13.0,7.0,99.0,120.0,,30.0,,111.0,1452.0,33.0,133.0,,40.0,42.0,6.0,2431.0,4.0,35.0,4.0,6170.0,1.0,4.0,,285.0,1.0,8.0,3071.0,15.0,,30.0,11.0,87.0,3.0,55.0,38.0,137.0,5.0,18.0,265.0,3.0,46.0,110.0,11472.0,604.0,3816.0,14.0,11.0,,,13.0,89.0,12.0,10.0
Interest > Consumer Electronics > Wearable Technology,1.0,1210.0,10.0,3.0,1391.0,33.0,813.0,8.0,42.0,,1.0,31.0,14.0,24.0,3.0,2.0,421.0,,2.0,38.0,5.0,1.0,13.0,7.0,1.0,11.0,22.0,,2760.0,,4.0,8.0,364.0,3.0,1.0,256.0,15.0,11.0,42.0,7.0,25857.0,49.0,7.0,305.0,102.0,91.0,153.0,,75.0,724.0,41.0,1367.0,3759.0,11.0,1.0,98.0,2.0,9.0,256.0,19.0,6.0,3.0,15.0,,775.0,17.0,26.0,127.0,110.0,,36.0,,132.0,1373.0,76.0,187.0,,40.0,62.0,9.0,2124.0,9.0,148.0,4.0,7224.0,5.0,4.0,,328.0,3.0,7.0,15835.0,22.0,2.0,34.0,10.0,96.0,11.0,85.0,39.0,160.0,7.0,20.0,283.0,2.0,58.0,175.0,11872.0,590.0,4375.0,15.0,10.0,,4.0,15.0,81.0,9.0,16.0
Interest > Consumer Issues,1.0,622.0,10.0,4.0,1388.0,29.0,1200.0,3.0,27.0,,2.0,72.0,10.0,16.0,4.0,3.0,495.0,,3.0,26.0,3.0,1.0,14.0,7.0,,9.0,19.0,,311.0,,11.0,6.0,147.0,1.0,,150.0,11.0,9.0,51.0,4.0,44604.0,60.0,3.0,70.0,120.0,82.0,181.0,2.0,81.0,124.0,63.0,1500.0,173.0,40.0,1.0,36.0,3.0,13.0,294.0,22.0,2.0,10.0,12.0,,261.0,14.0,51.0,113.0,147.0,1.0,43.0,,75.0,1486.0,26.0,52.0,2.0,40.0,73.0,18.0,1977.0,6.0,41.0,5.0,3248.0,,7.0,1.0,378.0,1.0,4.0,28036.0,20.0,5.0,33.0,9.0,29.0,37.0,32.0,35.0,40.0,8.0,21.0,271.0,5.0,36.0,28.0,11315.0,838.0,4080.0,14.0,7.0,,2.0,13.0,8.0,29.0,47.0
Interest > Consumer Issues > Recalls,1.0,620.0,10.0,4.0,1388.0,28.0,1200.0,3.0,27.0,,2.0,71.0,9.0,16.0,4.0,3.0,495.0,,3.0,26.0,3.0,1.0,14.0,7.0,,9.0,16.0,,311.0,,11.0,6.0,147.0,1.0,,149.0,11.0,9.0,50.0,4.0,44598.0,60.0,3.0,70.0,120.0,82.0,181.0,2.0,81.0,124.0,63.0,1500.0,173.0,40.0,1.0,36.0,3.0,13.0,294.0,22.0,2.0,10.0,11.0,,259.0,14.0,50.0,112.0,147.0,1.0,42.0,,75.0,1486.0,26.0,52.0,2.0,40.0,73.0,18.0,1977.0,6.0,41.0,5.0,3247.0,,7.0,1.0,378.0,1.0,4.0,27460.0,20.0,5.0,33.0,9.0,29.0,35.0,32.0,35.0,40.0,8.0,21.0,270.0,5.0,36.0,28.0,11312.0,836.0,4076.0,14.0,7.0,,2.0,13.0,8.0,29.0,44.0
Interest > Content Production,15.0,7953.0,40.0,37.0,5250.0,431.0,3452.0,39.0,406.0,2.0,12.0,71.0,166.0,40.0,10.0,39.0,3232.0,16.0,22.0,110.0,21.0,11.0,72.0,100.0,1.0,108.0,197.0,15.0,208774.0,2.0,51.0,117.0,2051.0,20.0,6.0,3841.0,98.0,245.0,95.0,88.0,76917.0,329.0,221.0,5902.0,444.0,2241.0,2001.0,5.0,191.0,39592.0,179.0,12338.0,21521.0,36.0,23.0,3196.0,8.0,21.0,707.0,41.0,229.0,24.0,52.0,2.0,6534.0,33.0,67.0,1405.0,418.0,22.0,224.0,2.0,532.0,7995.0,670.0,11660.0,20.0,54.0,228.0,39.0,7317.0,110.0,894.0,20.0,130722.0,45.0,15.0,15.0,872.0,17.0,119.0,31953.0,116.0,29.0,385.0,25.0,3220.0,21.0,1195.0,280.0,4956.0,25.0,75.0,492.0,13.0,2694.0,3559.0,36720.0,3582.0,13050.0,69.0,143.0,3.0,113.0,56.0,1287.0,50.0,52.0
Interest > Content Production > Audio Production,4.0,1660.0,9.0,5.0,1453.0,71.0,955.0,6.0,76.0,1.0,3.0,29.0,38.0,19.0,4.0,6.0,784.0,4.0,4.0,30.0,3.0,3.0,15.0,22.0,1.0,27.0,42.0,5.0,7574.0,,13.0,18.0,326.0,5.0,1.0,775.0,18.0,29.0,39.0,30.0,33216.0,84.0,147.0,993.0,122.0,234.0,263.0,2.0,62.0,1226.0,98.0,1533.0,1375.0,18.0,4.0,442.0,4.0,5.0,222.0,20.0,62.0,10.0,17.0,,976.0,15.0,38.0,238.0,176.0,3.0,59.0,,168.0,1484.0,295.0,384.0,3.0,43.0,65.0,7.0,2023.0,27.0,149.0,4.0,7587.0,9.0,5.0,2.0,304.0,1.0,41.0,23143.0,24.0,4.0,85.0,13.0,214.0,15.0,249.0,51.0,1494.0,5.0,24.0,299.0,1.0,511.0,548.0,10332.0,859.0,5040.0,22.0,44.0,,45.0,10.0,300.0,14.0,22.0
Interest > Content Production > Freelance Writing,2.0,835.0,5.0,7.0,1786.0,65.0,1114.0,12.0,53.0,,,38.0,12.0,26.0,4.0,9.0,822.0,,3.0,45.0,6.0,2.0,19.0,10.0,,24.0,25.0,2.0,38687.0,,13.0,15.0,280.0,2.0,,347.0,26.0,32.0,48.0,20.0,39062.0,65.0,127.0,180.0,166.0,98.0,415.0,3.0,67.0,451.0,49.0,2132.0,595.0,12.0,7.0,110.0,4.0,10.0,233.0,20.0,3.0,13.0,16.0,,449.0,13.0,34.0,186.0,207.0,,35.0,,130.0,1523.0,291.0,234.0,3.0,42.0,82.0,13.0,2367.0,10.0,108.0,3.0,6680.0,6.0,6.0,,377.0,1.0,7.0,18811.0,24.0,2.0,46.0,11.0,111.0,9.0,64.0,55.0,163.0,6.0,30.0,298.0,1.0,114.0,113.0,14236.0,1048.0,5457.0,19.0,17.0,1.0,5.0,18.0,68.0,12.0,25.0
Interest > Content Production > Screenwriting,,384.0,5.0,1.0,931.0,18.0,692.0,2.0,19.0,,,16.0,6.0,20.0,2.0,4.0,507.0,,3.0,17.0,2.0,2.0,9.0,8.0,,7.0,16.0,,189.0,,1.0,6.0,101.0,1.0,,130.0,8.0,3.0,38.0,14.0,25476.0,59.0,118.0,70.0,108.0,37.0,115.0,2.0,49.0,121.0,19.0,854.0,548.0,3.0,4.0,37.0,3.0,3.0,139.0,7.0,,6.0,5.0,,139.0,5.0,8.0,58.0,144.0,,20.0,,97.0,870.0,7.0,44.0,1.0,1.0,22.0,3.0,1455.0,5.0,11.0,5.0,1908.0,1.0,5.0,,247.0,,2.0,1818.0,13.0,1.0,26.0,6.0,11.0,2.0,25.0,32.0,119.0,3.0,14.0,263.0,1.0,27.0,24.0,7118.0,622.0,4087.0,8.0,3.0,,2.0,7.0,42.0,5.0,9.0
Interest > Content Production > Video Production,13.0,7038.0,36.0,31.0,3510.0,390.0,2953.0,31.0,355.0,2.0,11.0,53.0,140.0,39.0,7.0,36.0,2778.0,13.0,18.0,98.0,20.0,9.0,62.0,85.0,,96.0,174.0,11.0,207396.0,2.0,45.0,103.0,1857.0,18.0,5.0,3362.0,88.0,227.0,83.0,74.0,60676.0,263.0,200.0,5203.0,363.0,2088.0,1865.0,5.0,169.0,39132.0,159.0,11688.0,20938.0,30.0,18.0,2921.0,8.0,17.0,551.0,37.0,180.0,17.0,44.0,2.0,5937.0,29.0,49.0,1285.0,328.0,20.0,198.0,2.0,479.0,7305.0,403.0,11498.0,18.0,53.0,166.0,32.0,6489.0,94.0,807.0,14.0,127690.0,35.0,11.0,13.0,707.0,16.0,84.0,26243.0,106.0,27.0,337.0,19.0,3085.0,18.0,1014.0,234.0,3757.0,20.0,56.0,456.0,12.0,2303.0,3199.0,29622.0,3073.0,11828.0,59.0,120.0,3.0,80.0,42.0,1064.0,39.0,41.0
Interest > Diseases and Conditions,6.0,375.0,28.0,9.0,2409.0,62.0,2544.0,37.0,87.0,1.0,3.0,246.0,42.0,38.0,13.0,11.0,1350.0,1.0,12.0,68.0,6.0,5.0,80.0,16.0,,33.0,53.0,5.0,1385.0,,58.0,30.0,488.0,5.0,3.0,493.0,51.0,39.0,136.0,35.0,96994.0,279.0,123.0,247.0,368.0,239.0,442.0,6.0,141.0,1318.0,188.0,3396.0,1156.0,129.0,9.0,114.0,16.0,37.0,785.0,23.0,1.0,51.0,33.0,1.0,277.0,74.0,335.0,312.0,539.0,1.0,246.0,,213.0,3399.0,325.0,129.0,4.0,43.0,220.0,54.0,4616.0,23.0,194.0,17.0,8581.0,5.0,18.0,4.0,928.0,4.0,17.0,131498.0,62.0,10.0,114.0,45.0,80.0,127.0,104.0,147.0,194.0,35.0,89.0,385.0,8.0,91.0,124.0,31150.0,2248.0,8160.0,57.0,24.0,1.0,7.0,43.0,65.0,100.0,166.0
Interest > Diseases and Conditions > Allergies,,15.0,6.0,,257.0,11.0,426.0,2.0,6.0,,1.0,29.0,5.0,7.0,2.0,1.0,181.0,,1.0,10.0,1.0,2.0,7.0,,,,6.0,,81.0,,3.0,4.0,52.0,1.0,1.0,55.0,9.0,5.0,25.0,1.0,17736.0,16.0,2.0,21.0,38.0,37.0,75.0,1.0,21.0,36.0,21.0,546.0,136.0,15.0,3.0,6.0,2.0,6.0,103.0,8.0,,7.0,6.0,,12.0,14.0,28.0,37.0,58.0,,21.0,,44.0,511.0,37.0,5.0,,1.0,56.0,3.0,890.0,1.0,29.0,3.0,1153.0,,3.0,,127.0,,2.0,22920.0,8.0,,12.0,13.0,2.0,8.0,8.0,20.0,23.0,3.0,17.0,24.0,,9.0,11.0,5951.0,263.0,1349.0,8.0,3.0,,,7.0,6.0,9.0,17.0
Interest > Diseases and Conditions > Blood Disorders,1.0,81.0,7.0,3.0,1013.0,27.0,879.0,2.0,23.0,,1.0,31.0,11.0,18.0,4.0,3.0,514.0,,3.0,27.0,1.0,2.0,12.0,3.0,,7.0,14.0,,515.0,,9.0,6.0,122.0,,1.0,127.0,6.0,5.0,45.0,15.0,35189.0,43.0,118.0,92.0,132.0,71.0,178.0,1.0,53.0,246.0,29.0,1152.0,327.0,11.0,5.0,40.0,4.0,6.0,163.0,7.0,,5.0,6.0,,47.0,7.0,16.0,74.0,171.0,,27.0,,71.0,1325.0,12.0,37.0,,24.0,18.0,2.0,1498.0,5.0,17.0,3.0,2444.0,1.0,6.0,,319.0,2.0,2.0,7078.0,19.0,1.0,21.0,9.0,26.0,8.0,30.0,45.0,68.0,10.0,25.0,273.0,2.0,17.0,34.0,8835.0,754.0,3222.0,14.0,5.0,,1.0,13.0,43.0,9.0,11.0
Interest > Diseases and Conditions > Bone and Joint Conditions,,13.0,,,195.0,6.0,123.0,2.0,4.0,,,9.0,3.0,5.0,2.0,,68.0,,,5.0,,1.0,9.0,,,1.0,5.0,,76.0,,2.0,1.0,45.0,2.0,,30.0,1.0,1.0,10.0,1.0,7447.0,17.0,,18.0,19.0,13.0,23.0,,17.0,40.0,7.0,175.0,126.0,4.0,,3.0,2.0,1.0,79.0,17.0,,2.0,2.0,,8.0,3.0,9.0,9.0,30.0,,10.0,,36.0,232.0,14.0,6.0,,39.0,17.0,4.0,256.0,,3.0,2.0,346.0,,,,67.0,1.0,3.0,3906.0,4.0,1.0,10.0,,4.0,6.0,7.0,9.0,6.0,1.0,6.0,15.0,,3.0,14.0,2031.0,133.0,1242.0,3.0,,,1.0,2.0,2.0,1.0,5.0
Interest > Diseases and Conditions > Brain and Nervous System Disorders,,152.0,9.0,3.0,1337.0,33.0,1156.0,6.0,35.0,,1.0,71.0,19.0,21.0,7.0,2.0,662.0,,9.0,41.0,2.0,2.0,21.0,5.0,,13.0,26.0,,504.0,,17.0,15.0,249.0,,1.0,210.0,17.0,15.0,67.0,19.0,46307.0,160.0,119.0,95.0,171.0,94.0,214.0,2.0,84.0,233.0,65.0,1464.0,417.0,43.0,4.0,43.0,6.0,9.0,369.0,19.0,1.0,13.0,15.0,,98.0,21.0,91.0,139.0,238.0,,88.0,,119.0,1750.0,47.0,30.0,3.0,39.0,67.0,24.0,2256.0,10.0,37.0,7.0,3225.0,4.0,8.0,1.0,460.0,1.0,8.0,35562.0,25.0,4.0,47.0,16.0,36.0,40.0,48.0,66.0,65.0,16.0,38.0,292.0,3.0,32.0,47.0,12301.0,1069.0,4953.0,25.0,11.0,,4.0,17.0,45.0,36.0,46.0
Interest > Diseases and Conditions > Cancer,,27.0,6.0,3.0,686.0,20.0,1049.0,8.0,22.0,,1.0,42.0,9.0,11.0,2.0,1.0,404.0,1.0,4.0,18.0,2.0,2.0,17.0,6.0,,6.0,13.0,,98.0,,22.0,9.0,85.0,1.0,2.0,138.0,11.0,6.0,33.0,14.0,38232.0,24.0,,30.0,98.0,98.0,173.0,3.0,38.0,248.0,43.0,1204.0,320.0,15.0,5.0,12.0,4.0,12.0,150.0,7.0,,11.0,4.0,,19.0,18.0,50.0,85.0,138.0,,41.0,,60.0,1057.0,40.0,10.0,,41.0,39.0,9.0,1560.0,3.0,29.0,6.0,2838.0,,6.0,,291.0,,5.0,31822.0,22.0,2.0,24.0,14.0,8.0,13.0,29.0,28.0,11.0,6.0,21.0,263.0,2.0,11.0,15.0,8710.0,539.0,3257.0,11.0,6.0,,3.0,7.0,37.0,17.0,39.0
Interest > Diseases and Conditions > Cold and Flu,1.0,54.0,13.0,3.0,863.0,24.0,907.0,3.0,22.0,,1.0,76.0,14.0,17.0,7.0,4.0,484.0,1.0,1.0,27.0,2.0,3.0,52.0,4.0,,8.0,22.0,,172.0,,15.0,5.0,134.0,2.0,1.0,143.0,13.0,10.0,43.0,15.0,38047.0,34.0,2.0,66.0,133.0,80.0,184.0,3.0,58.0,74.0,55.0,1211.0,85.0,31.0,4.0,18.0,8.0,7.0,163.0,9.0,,16.0,11.0,,83.0,40.0,80.0,85.0,168.0,,52.0,,87.0,1111.0,56.0,16.0,,41.0,65.0,18.0,1626.0,5.0,63.0,11.0,2444.0,,7.0,,353.0,1.0,5.0,55100.0,17.0,2.0,24.0,15.0,11.0,24.0,32.0,42.0,14.0,11.0,36.0,67.0,1.0,17.0,23.0,10952.0,714.0,3265.0,14.0,4.0,,1.0,12.0,6.0,29.0,35.0
Interest > Diseases and Conditions > Dental Health,2.0,16.0,7.0,1.0,483.0,17.0,606.0,12.0,9.0,1.0,1.0,24.0,4.0,14.0,5.0,3.0,262.0,,2.0,16.0,2.0,2.0,9.0,2.0,,5.0,11.0,5.0,159.0,,6.0,3.0,74.0,,,96.0,5.0,3.0,34.0,15.0,22793.0,35.0,,30.0,74.0,52.0,76.0,1.0,36.0,413.0,38.0,755.0,127.0,14.0,3.0,7.0,2.0,7.0,278.0,19.0,,9.0,5.0,,16.0,14.0,45.0,70.0,134.0,1.0,33.0,,60.0,825.0,87.0,13.0,1.0,24.0,51.0,7.0,1372.0,2.0,27.0,6.0,2002.0,3.0,3.0,1.0,246.0,,6.0,12988.0,15.0,3.0,19.0,12.0,7.0,13.0,16.0,29.0,23.0,8.0,11.0,268.0,,4.0,16.0,7441.0,442.0,3070.0,7.0,3.0,1.0,,18.0,37.0,12.0,29.0
Interest > Diseases and Conditions > Diabetes,1.0,72.0,10.0,4.0,918.0,29.0,1178.0,12.0,30.0,,1.0,90.0,11.0,13.0,3.0,2.0,595.0,,4.0,30.0,2.0,2.0,17.0,9.0,,8.0,18.0,,286.0,,17.0,13.0,184.0,1.0,2.0,184.0,19.0,14.0,53.0,17.0,41629.0,52.0,,71.0,140.0,116.0,192.0,5.0,53.0,387.0,50.0,1392.0,576.0,46.0,5.0,26.0,1.0,16.0,182.0,7.0,,10.0,11.0,,33.0,21.0,65.0,90.0,185.0,,72.0,,97.0,1363.0,59.0,34.0,,26.0,54.0,12.0,1920.0,3.0,83.0,5.0,3280.0,,4.0,2.0,373.0,2.0,7.0,26913.0,23.0,3.0,43.0,17.0,16.0,31.0,33.0,46.0,49.0,7.0,34.0,286.0,3.0,9.0,28.0,10899.0,735.0,4507.0,23.0,6.0,,3.0,10.0,38.0,28.0,51.0
